,city,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
291,Barcelona, Sant Antoni,good condition,Flat,2,100,Yes,exterior, floor 5,535000
292,Barcelona,Vallcarca i els Penitents,good condition,Flat,5,260,Yes,exterior, floor 2,1050000
293,Barcelona,Can Baró,good condition,Flat,3,70,Yes,interior, floor 1,239000
294,Barcelona,Pedralbes,good condition,Flat,4,400,Yes,exterior, floor 1,1790000
295,Barcelona,Sant Pere - Santa Cater,good condition,Flat,1,111,Yes,exterior, floor 1,1150000
296,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,149,Yes,exterior, floor 6,1900000
297,Barcelona,El Clot,good condition,Flat,4,90,Yes,interior, floor 7,345000
298,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,3,76,Yes,exterior, floor 5,460000
299,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,140,Yes,exterior, floor 1,2500000
300,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,197,Yes,exterior, floor 4,1570000
301,Barcelona, Hostafrancs,good condition,Penthouse,2,100,No,exterior, floor 2,385000
302,Barcelona, Sant Gervasi - Galvany,good condition,Flat,3,128,Yes,exterior, floor 4,759000
303,Barcelona, Navas,good condition,Flat,3,65,Yes,exterior, floor 6,225000
304,Barcelona,El Raval,good condition,Flat,2,95,Yes,exterior, floor 5,370000
305,Barcelona,La Mar,good condition,Flat,3,81,Yes,exterior, floor 2,230000
306,Barcelona,La Sagrada Família,good condition,Penthouse,3,89,Yes,exterior, floor 3,475000
307,Barcelona, La Barceloneta,good condition,Flat,1,33,No,exterior,ground floor,132000
308,Barcelona, Horta,good condition,Flat,3,118,Yes,exterior, floor 2,395000
309,Barcelona,El Putxet i el Farró,good condition,Penthouse,4,131,Yes,exterior, floor 4,660000
310,Barcelona, Pedralbes,good condition,Flat,2,65,Yes,exterior, floor 5,450000
311,Barcelona, Sant Gervasi - Galvany,good condition,Flat,5,332,Yes,exterior, floor 5,1395000
312,Barcelona, La Dreta de l'Eixample,good condition,Flat,2,86,Yes,interior, floor 4,440000
313,Barcelona, La Dreta de l'Eixample,good condition,Flat,3,100,Yes,exterior, floor 4,640000
314,Barcelona, L'Antiga Esquerra de l'Eixample,good condition,Flat,3,123,Yes,exterior, floor 5,850000
315,Barcelona,Sant Pere - Santa Cater,good condition,Flat,1,40,No,exterior, floor 2,179000
316,Barcelona, L'Antiga Esquerra de l'Eixample,good condition,Flat,3,135,Yes,exterior, floor 2,890000
317,Barcelona, La Dreta de l'Eixample,good condition,Duplex,3,158,Yes,exterior, floor 10,1495000
318,Barcelona, La Nova Esquerra de l'Eixample,good condition,Flat,4,180,Yes,exterior, floor 8,795000
319,Barcelona, Sant Genís Dels Agudells - Montbau,good condition,Penthouse,1,66,Yes,exterior, floor 2,220000
320,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,208,Yes,exterior, floor 1,1095000
321,Barcelona, La Dreta de l'Eixample,good condition,Penthouse,3,227,Yes,exterior, floor 9,1995000
322,Barcelona,La Sagrada Família,good condition,Flat,1,85,Yes,exterior,ground floor,240000
323,Barcelona,Pedralbes,good condition,House,4,190,No,exterior,Multiple,860000
324,Barcelona,El Camp d'En Grassot i Gràcia Nova,good condition,Flat,2,60,No,exterior, floor 1,160000
325,Barcelona,Sants,good condition,Flat,3,60,Yes,exterior, floor 3,220000
326,Barcelona,El Raval,good condition,Flat,2,96,No,exterior, floor 1,375000
327,Barcelona,Sants,good condition,Flat,3,92,Yes,exterior, floor 6,375000
328,Barcelona,La Sagrada Família,good condition,Penthouse,4,180,Yes,exterior, floor 9,695000
329,Barcelona,La Maternitat i Sant Ramon,good condition,Flat,4,78,Yes,interior,ground floor,255000
330,Barcelona,Sant Pere - Santa Cater,good condition,Flat,2,64,Yes,exterior, floor 2,200000
331,Barcelona, Les Corts,good condition,Flat,4,143,Yes,exterior, floor 3,1010000
332,Barcelona,El Putxet i el Farró,good condition,Flat,3,207,Yes,interior,ground floor,755000
333,Barcelona,El Gòtic,good condition,Duplex,5,175,Yes,exterior, floor 3,990000
334,Barcelona,Sants,good condition,Detached,4,480,No,exterior,Multiple,1450000
335,Barcelona, calle del Tenor Mas,good condition,Detached,3,242,No,exterior,Multiple,598000
336,Barcelona, Les Corts,good condition,Flat,2,72,Yes,exterior, floor 2,495000
337,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,265,Yes,exterior, floor 1,2300000
338,Barcelona,Sant Gervasi - Galvany,good condition,Flat,4,132,Yes,exterior, floor 6,780000
339,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,105,Yes,exterior, floor 1,699000
340,Barcelona,Les Corts,good condition,Flat,2,60,Yes,exterior,ground floor,358000
341,Barcelona,Sants - Badal,good condition,Flat,3,72,Yes,exterior, floor 1,279000
342,Barcelona,Les Tres Torres,good condition,Detached,5,340,No,exterior,Multiple,2650000
343,Barcelona,El Gòtic,good condition,Flat,1,102,No,exterior, floor 2,386000
344,Barcelona,Porta,good condition,Flat,3,72,No,exterior, floor 2,179500
345,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,4,115,Yes,exterior, floor 4,560000
346,Barcelona,El Camp de l'Arpa del Clot,good condition,Flat,3,67,Yes,exterior, floor 3,205000
347,Barcelona,Provençals del Poblenou,good condition,Flat,3,73,Yes,exterior, floor 1,218000
348,Barcelona,El Camp de l'Arpa del Clot,good condition,Detached,4,170,No,exterior,Multiple,453000
349,Barcelona,Sant Gervasi - Galvany,good condition,Flat,4,177,Yes,exterior, floor 4,997000
350,Barcelona,La Dreta de l'Eixample,good condition,Penthouse,3,200,Yes,exterior, floor 5,2100000
351,Barcelona, calle del Rosselló,good condition,Flat,3,69,Yes,interior, floor 1,266000
352,Barcelona,Les Corts,good condition,Flat,3,85,Yes,interior,mezzanine,320000
353,Barcelona, El Raval,good condition,Flat,2,150,Yes,exterior,ground floor,495000
354,Barcelona, plaza Mol,good condition,Flat,2,145,Yes,exterior, floor 1,645000
355,Barcelona, Les Corts,good condition,Flat,3,55,Yes,exterior, floor 5,259000
356,Barcelona,El Raval,good condition,Flat,3,60,Yes,exterior, floor 2,160000
357,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,155,Yes,exterior, floor 6,1100000
358,Barcelona, L'Antiga Esquerra de l'Eixample,good condition,Flat,3,135,Yes,exterior, floor 1,639000
359,Barcelona, Sant Antoni,good condition,Flat,4,112,Yes,exterior, floor 3,560000
360,Barcelona, El Carmel,good condition,Flat,3,69,Yes,exterior, floor 2,204000
361,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,2,140,Yes,exterior, floor 5,1500000
362,Barcelona, La Nova Esquerra de l'Eixample,good condition,Penthouse,1,108,Yes,exterior, floor 3,550000
363,Barcelona, Sant Antoni,good condition,Penthouse,1,33,Yes,exterior, floor 5,230000
364,Barcelona, Sants,good condition,Flat,3,77,No,exterior, floor 2,245000
365,Barcelona, Les Tres Torres,good condition,Detached,4,335,No,exterior,Multiple,1490000
366,Barcelona, Vallvidrera - El Tibidabo i les Planes,good condition,Detached,4,304,No,exterior,Multiple,675000
367,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,4,185,Yes,exterior, floor 8,1190000
368,Barcelona, La Salut,good condition,Terraced,3,111,No,exterior,Multiple,430000
369,Barcelona, Vallcarca i els Penitents,good condition,Detached,5,222,No,exterior,Multiple,975000
370,Barcelona,Horta,good condition,Flat,3,63,Yes,exterior, floor 1,199900
371,Barcelona,Les Tres Torres,good condition,Flat,3,118,Yes,exterior, floor 2,795000
372,Barcelona,La Bordeta,good condition,Flat,3,89,Yes,exterior, floor 2,235000
373,Barcelona, El Camp d'En Grassot i Gràcia Nova,good condition,Flat,2,84,Yes,exterior, floor 2,535000
374,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,90,Yes,exterior, floor 6,329000
375,Barcelona, La Dreta de l'Eixample,good condition,Flat,3,117,Yes,interior, floor 3,595000
376,Barcelona,Sant Antoni,good condition,Flat,2,58,Yes,exterior, floor 2,319000
377,Barcelona,Sant Gervasi - Galvany,good condition,Flat,4,140,Yes,exterior, floor 2,685000
378,Barcelona,Sant Genís Dels Agudells - Montbau,good condition,Penthouse,3,66,Yes,exterior, floor 14,199900
379,Barcelona, El Congrés i els Indians,good condition,Flat,3,62,Yes,exterior, floor 2,220000
380,Barcelona,La Gu,good condition,Penthouse,4,91,Yes,exterior, floor 12,353900
381,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Flat,3,74,Yes,exterior, floor 4,279900
382,Barcelona,Les Corts,good condition,Flat,3,94,Yes,exterior, floor 6,479000
383,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,2,130,No,interior,ground floor,349000
384,Barcelona,Hostafrancs,good condition,Flat,3,70,Yes,interior, floor 2,215000
385,Barcelona,La Mar,good condition,Penthouse,3,110,Yes,exterior, floor 10,360000
386,Barcelona, re,good condition,Duplex,4,245,Yes,exterior, floor 1,1350000
387,Barcelona,La Sagrada Família,good condition,Flat,3,66,Yes,exterior, floor 6,270000
388,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Penthouse,3,230,Yes,exterior, floor 8,1300000
389,Barcelona,Pedralbes,good condition,Flat,2,63,Yes,exterior, floor 6,450000
390,Barcelona,La Sagrada Família,good condition,Flat,3,125,Yes,exterior, floor 3,460000
391,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,99,Yes,exterior, floor 6,360000
392,Barcelona,Pedralbes,good condition,Duplex,6,496,Yes,exterior, floor 5,3300000
393,Barcelona,El Gòtic,good condition,Flat,3,65,Yes,exterior, floor 1,250000
394,Barcelona,Hostafrancs,good condition,Flat,3,70,Yes,interior,mezzanine,219000
395,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,180,Yes,exterior, floor 4,895000
396,Barcelona,Sarrià,good condition,Flat,4,120,No,exterior, floor 2,760000
397,Barcelona, calle de la Re,good condition,Flat,3,264,Yes,exterior, floor 2,1450000
398,Barcelona,Sant Pere - Santa Cater,good condition,Flat,2,94,No,exterior, floor 2,319000
399,Barcelona,Sant Gervasi - La Bonanova,good condition,House,11,773,No,exterior,Multiple,5700000
400,Barcelona,Sant Antoni,good condition,Flat,3,94,Yes,exterior, floor 4,448000
401,Barcelona,Sant Pere - Santa Cater,good condition,Flat,3,144,Yes,exterior, floor 2,599000
402,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,121,Yes,exterior, floor 2,485000
403,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,150,Yes,exterior, floor 1,1100000
404,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,2,157,Yes,exterior, floor 1,1100000
405,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,110,Yes,exterior, floor 1,598000
406,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,2,138,No,exterior,ground floor,349000
407,Barcelona,Sant Pere - Santa Cater,good condition,Flat,3,131,Yes,exterior, floor 1,970000
408,Barcelona,El Fort Pienc,good condition,Flat,4,150,Yes,exterior, floor 1,695000
409,Barcelona,La Mar,good condition,Flat,3,94,Yes,exterior, floor 1,239000
410,Barcelona,La Dreta de l'Eixample,good condition,Flat,1,77,Yes,exterior, floor 4,690000
411,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,3,180,Yes,exterior, floor 2,530000
412,Barcelona, Hostafrancs,good condition,Flat,2,73,No,exterior, floor 1,375000
413,Barcelona, Navas,good condition,Flat,4,91,Yes,exterior, floor 2,330000
414,Barcelona, La Nova Esquerra de l'Eixample,good condition,Flat,4,109,Yes,exterior, floor 1,500000
415,Barcelona, El Fort Pienc,good condition,Flat,3,100,Yes,exterior, floor 5,335000
416,Barcelona, El Fort Pienc,good condition,Flat,3,85,Yes,exterior, floor 5,475000
417,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,145,Yes,exterior, floor 2,850000
418,Barcelona, La Nova Esquerra de l'Eixample,good condition,Flat,6,149,Yes,exterior, floor 1,575000
419,Barcelona,Sant Gervasi - Galvany,good condition,Penthouse,3,102,Yes,exterior, floor 7,695000
420,Barcelona, Sant Gervasi - La Bonanova,good condition,House,7,488,No,exterior,Multiple,2600000
421,Barcelona, Sarrià,good condition,House,5,310,No,exterior,Multiple,1590000
422,Barcelona, El Poblenou,good condition,Penthouse,2,134,Yes,exterior, floor 14,1900000
423,Barcelona, Diagonal Mar i el Front Marítim del Poblenou,good condition,Flat,4,130,Yes,interior, floor 19,1950000
424,Barcelona, Pedralbes,good condition,Flat,5,212,Yes,exterior, floor 3,1595000
425,Barcelona, Sarrià,good condition,House,3,256,No,exterior,Multiple,2300000
426,Barcelona, El Gòtic,good condition,Flat,4,222,No,exterior, floor 5,1690000
427,Barcelona, Sant Gervasi - La Bonanova,good condition,House,4,284,No,exterior,Multiple,1950000
428,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,4,185,Yes,exterior, floor 5,1190000
429,Barcelona,La Maternitat i Sant Ramon,good condition,Flat,4,80,Yes,exterior, floor 1,290000
430,Barcelona,Vila de Gràcia,good condition,Flat,2,192,Yes,exterior,ground floor,622000
431,Barcelona,Vila de Gràcia,good condition,Flat,1,52,Yes,exterior, floor 1,315000
432,Barcelona,La Mar,good condition,Flat,3,86,Yes,exterior, floor 2,299000
433,Barcelona,La Bordeta,good condition,Flat,3,106,Yes,exterior, floor 6,299000
434,Barcelona,Sant Pere - Santa Cater,good condition,Flat,2,100,No,exterior, floor 1,495000
435,Barcelona,La Mar,good condition,Flat,3,93,Yes,exterior, floor 6,299000
436,Barcelona,El Poble Sec - Parc de Montjuïc,good condition,Flat,1,57,No,exterior, floor 2,268000
437,Barcelona,Sants,good condition,Flat,3,78,Yes,exterior, floor 1,360000
438,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,110,Yes,exterior, floor 4,445000
439,Barcelona,Sarrià,good condition,Flat,4,235,Yes,exterior, floor 4,1336000
440,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,3,100,Yes,exterior, floor 2,435000
441,Barcelona,Sant Gervasi - Galvany,good condition,Flat,3,99,Yes,exterior, floor 6,635000
442,Barcelona,Sant Gervasi - Galvany,good condition,Penthouse,5,277,Yes,exterior, floor 5,1900000
443,Barcelona,Sant Gervasi - Galvany,good condition,Penthouse,5,185,Yes,exterior, floor 8,1475000
444,Barcelona, Sant Gervasi - La Bonanova,good condition,Flat,5,250,Yes,exterior, floor 2,1100000
445,Barcelona,Sant Gervasi - Galvany,good condition,Flat,5,270,Yes,exterior, floor 1,1045000
446,Barcelona,La Dreta de l'Eixample,good condition,Flat,3,90,Yes,exterior, floor 4,680000
447,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,3,80,Yes,exterior, floor 5,415000
448,Barcelona, El Camp d'En Grassot i Gràcia Nova,good condition,Flat,4,77,Yes,interior, floor 3,180000
449,Barcelona,Provençals del Poblenou,good condition,Flat,4,79,Yes,exterior, floor 4,195000
450,Barcelona,Horta,good condition,Flat,4,70,Yes,exterior, floor 3,198000
451,Barcelona,Vallvidrera - El Tibidabo i les Planes,good condition,Flat,4,124,Yes,exterior, floor 2,590000
452,Barcelona,Vallcarca i els Penitents,good condition,Penthouse,3,140,Yes,exterior, floor 3,595000
453,Barcelona,Sant Gervasi - Galvany,good condition,Flat,6,325,Yes,exterior, floor 2,1500000
454,Barcelona,Navas,good condition,Flat,3,79,Yes,exterior, floor 2,199500
455,Barcelona,El Raval,good condition,Flat,2,65,Yes,exterior, floor 1,195000
456,Barcelona, El Camp de l'Arpa del Clot,good condition,Flat,3,65,Yes,exterior, floor 4,225000
457,Barcelona,El Poblenou,good condition,Flat,2,65,Yes,exterior, floor 4,247000
458,Barcelona,El Camp d'En Grassot i Gràcia Nova,good condition,Flat,3,93,Yes,exterior, floor 6,385000
459,Barcelona, El Gòtic,good condition,Penthouse,3,200,Yes,exterior, floor 4,2500000
460,Barcelona,El Raval,good condition,Flat,2,45,No,exterior, floor 2,162000
461,Barcelona, El Camp d'En Grassot i Gràcia Nova,good condition,Flat,3,96,Yes,exterior, floor 3,375000
462,Barcelona, Pedralbes,good condition,Flat,3,210,Yes,exterior, floor 2,1620000
463,Barcelona, Sant Gervasi - Galvany,good condition,Flat,4,181,Yes,exterior, floor 1,1095000
464,Barcelona, Sarrià,good condition,Flat,4,182,Yes,exterior, floor 2,1400000
465,Barcelona, Les Corts,good condition,Penthouse,3,97,Yes,exterior, floor 6,398000
466,Barcelona, El Camp d'En Grassot i Gràcia Nova,good condition,Penthouse,3,125,Yes,exterior, floor 4,625000
467,Barcelona, Provençals del Poblenou,good condition,Flat,3,73,Yes,exterior, floor 1,218000
468,Barcelona,El Clot,good condition,Flat,3,58,Yes,exterior, floor 3,245000
469,Barcelona,La Sagrera,good condition,Flat,2,65,Yes,exterior,ground floor,155000
470,Barcelona, El Gòtic,good condition,Flat,3,95,Yes,exterior, floor 4,375000
471,Barcelona,Sant Andreu,good condition,Flat,2,73,Yes,exterior, floor 1,270000
472,Barcelona,El Besòs,good condition,Flat,3,90,Yes,exterior, floor 7,359000
473,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,2,71,Yes,exterior,mezzanine,292000
474,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,1,51,Yes,exterior, floor 1,269000
475,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,1,51,Yes,exterior, floor 2,295000
476,Barcelona,El Parc i la Llacuna del Poblenou,good condition,Flat,1,64,Yes,exterior, floor 1,400000
477,Barcelona,Sant Antoni,good condition,Flat,3,135,Yes,exterior, floor 1,745000
478,Barcelona,El Poblenou,good condition,Flat,4,139,Yes,exterior, floor 4,990000
479,Barcelona,El Fort Pienc,good condition,Penthouse,5,175,Yes,exterior, floor 8,699000
480,Barcelona,El Clot,good condition,Flat,3,78,Yes,exterior, floor 5,238000
481,Barcelona,El Putxet i el Farró,good condition,House,4,178,No,exterior,Multiple,995000
482,Barcelona,Sant Andreu,good condition,House,3,75,No,exterior,Multiple,298000
483,Barcelona,El Camp de l'Arpa del Clot,good condition,Flat,3,67,Yes,interior, floor 1,230000
484,Barcelona,El Besòs,good condition,Flat,4,91,Yes,exterior, floor 5,249000
485,Barcelona,Sarrià,good condition,Flat,4,143,Yes,exterior, floor 1,700000
486,Barcelona,La Nova Esquerra de l'Eixample,good condition,Flat,4,100,Yes,exterior, floor 2,350000
487,Barcelona,Sarrià,good condition,Flat,2,60,Yes,exterior, floor 2,350000
488,Barcelona,Pedralbes,good condition,Flat,2,70,Yes,exterior, floor 6,440000
489,Barcelona,Vila de Gràcia,good condition,Flat,3,190,Yes,exterior, floor 3,1080000
490,Barcelona, calle de la Caravel·la la P,good condition,Flat,3,142,Yes,exterior, floor 3,820000
491,Barcelona,Sants - Badal,good condition,Flat,2,62,No,exterior,ground floor,244000
492,Barcelona,Sant Gervasi - La Bonanova,good condition,Flat,5,350,Yes,exterior, floor 1,1595000
493,Barcelona,L'Antiga Esquerra de l'Eixample,good condition,Flat,4,113,Yes,exterior, floor 4,535000
494,Barcelona,El Raval,good condition,Flat,1,38,No,exterior, floor 4,139000
495,Barcelona, La Verneda i la Pau,good condition,Flat,3,76,Yes,exterior, floor 2,135000
496,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,4,325,Yes,exterior, floor 8,1886000
497,Barcelona, Sant Gervasi - Galvany,good condition,Penthouse,5,665,Yes,exterior, floor 6,6250000
498,Barcelona, Sarrià,good condition,Flat,5,331,Yes,exterior, floor 1,1290000
499,Barcelona, El Gòtic,good condition,Flat,2,86,Yes,exterior, floor 3,470000
500,Barcelona, L'Antiga Esquerra de l'Eixample,good condition,Flat,3,85,Yes,exterior, floor 3,485000
501,Barcelona, Pedralbes,good condition,Penthouse,5,371,Yes,exterior, floor 7,2000000
