,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1736,Barcelona,Horta-Guinardó,el Carmel,new,Flat,4,88,Yes,exterior, floor 3,298000
1737,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,56,Yes,exterior, floor 2,216000
1738,Barcelona,Horta-Guinardó,el Carmel,new,Flat,3,62,Yes,exterior, floor 2,258000
1739,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,56,Yes,exterior, floor 2,220000
1740,Barcelona,Horta-Guinardó,el Carmel,new,Flat,3,86,Yes,exterior,ground floor,269000
1741,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,2,75,Yes,exterior,ground floor,283000
1742,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,3,100,Yes,exterior, floor 2,435000
1743,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,50,Yes,exterior, floor 1,269000
1744,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,50,Yes,exterior, floor 1,259000
1745,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,3,100,Yes,exterior, floor 3,450000
1746,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,3,200,Yes,exterior, floor 2,2360000
1747,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,3,200,Yes,exterior, floor 3,2360000
1748,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,2,82,Yes,exterior, floor 3,540000
1749,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,2,82,Yes,exterior, floor 2,525000
1750,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Penthouse,1,67,Yes,exterior, floor 4,475000
1751,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,2,82,Yes,exterior, floor 1,500000
1752,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Penthouse,1,50,Yes,exterior, floor 4,360000
1753,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,1,50,Yes,exterior, floor 2,335000
1754,Barcelona,Sant Andreu,Navas,new,Flat,2,77,Yes,exterior, floor 2,345000
1755,Barcelona,Sant Andreu,Navas,new,Flat,2,77,Yes,exterior, floor 6,425000
1756,Barcelona,Sant Andreu,Navas,new,Flat,2,77,Yes,exterior, floor 4,355000
1757,Barcelona,Sant Andreu,Navas,new,Flat,2,77,Yes,exterior,mezzanine,340000
1758,Barcelona,Sant Andreu,Navas,new,Flat,2,77,Yes,exterior, floor 1,340000
1759,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,2,100,Yes,exterior,ground floor,485000
1760,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,2,94,Yes,exterior,ground floor,465000
1761,Barcelona,Horta-Guinardó,Can Baró,new,Duplex,2,105,Yes,exterior,ground floor,367500
1762,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 6,624000
1763,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 2,648000
1764,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 4,624000
1765,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 5,616000
1766,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 3,616000
1767,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 2,639000
1768,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 3,599000
1769,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 2,607000
1770,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 7,683000
1771,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 2,591000
1772,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Penthouse,1,108,Yes,exterior, floor 2,703000
1773,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Penthouse,1,164,Yes,exterior, floor 2,986500
1774,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,153,Yes,exterior,ground floor,916000
1775,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Penthouse,1,138,Yes,exterior, floor 2,826500
1776,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,105,Yes,exterior, floor 1,577000
1777,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,76,Yes,exterior, floor 1,496000
1778,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,115,Yes,exterior, floor 1,630000
1779,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Penthouse,1,110,Yes,exterior, floor 2,717000
1780,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Penthouse,1,151,Yes,exterior, floor 2,907500
1781,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,118,Yes,exterior, floor 1,648000
1782,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,103,Yes,exterior,ground floor,545000
1783,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,63,Yes,exterior, floor 1,410000
1784,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,75,Yes,exterior,ground floor,452500
1785,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,4,114,Yes,exterior, floor 5,596000
1786,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,2,67,Yes,exterior, floor 4,375000
1787,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,3,95,Yes,exterior, floor 3,499000
1788,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,4,119,Yes,exterior, floor 3,630000
1789,Barcelona,Sant Andreu,Sant Andreu,new,Flat,4,91,Yes,exterior, floor 2,410000
1790,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,88,Yes,exterior, floor 1,395000
1791,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,87,Yes,exterior, floor 1,380000
1792,Barcelona,Sant Andreu,Sant Andreu,new,Flat,4,114,Yes,exterior, floor 2,490000
1793,Barcelona,Sant Andreu,Sant Andreu,new,Flat,4,109,Yes,exterior, floor 1,480000
1794,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,84,Yes,exterior, floor 1,380000
1795,Barcelona,Sant Andreu,Sant Andreu,new,Duplex,4,147,Yes,exterior,ground floor,520000
1796,Barcelona,Sant Andreu,Sant Andreu,new,Duplex,3,120,Yes,exterior,ground floor,385000
1797,Barcelona,Sant Andreu,Sant Andreu,new,Duplex,3,96,Yes,exterior,ground floor,360000
1798,Barcelona,Sant Andreu,Sant Andreu,new,Duplex,4,114,Yes,exterior,ground floor,375000
1799,Barcelona,Sant Andreu,Sant Andreu,new,Duplex,3,112,Yes,exterior,ground floor,420000
1800,Barcelona,Horta-Guinardó,Horta,new,Flat,1,55,Yes,exterior,ground floor,162000
1801,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 4,445000
1802,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 3,410000
1803,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 2,405000
1804,Barcelona,Sant Andreu,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 1,400000
1805,Barcelona,Sant Andreu,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 4,385000
1806,Barcelona,Sant Andreu,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 3,350000
1807,Barcelona,Sant Andreu,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 2,345000
1808,Barcelona,Sant Andreu,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 1,340000
1809,Barcelona,Eixample,la Sagrada Família,new,Flat,3,148,Yes,exterior, floor 4,745000
1810,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,3,112,Yes,exterior,ground floor,495000
1811,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Duplex,3,104,Yes,exterior, floor 4,620000
1812,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Duplex,3,104,Yes,exterior,ground floor,645000
1813,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,3,104,Yes,exterior, floor 1,429000
1814,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,3,91,Yes,exterior, floor 1,409000
1815,Barcelona,Sant Martí,el Clot,new,Flat,3,95,Yes,exterior, floor 3,575000
1816,Barcelona,Sant Martí,el Clot,new,Flat,3,95,Yes,exterior,ground floor,457000
1817,Barcelona,Sant Martí,el Clot,new,Flat,2,83,Yes,exterior,ground floor,358000
1818,Barcelona,Sant Martí,el Clot,new,Flat,2,82,Yes,exterior, floor 2,398000
1819,Barcelona,Sant Martí,el Clot,new,Flat,3,91,Yes,exterior, floor 1,446000
1820,Barcelona,Sant Martí,el Clot,new,Flat,3,91,Yes,exterior, floor 2,455000
1821,Barcelona,Sant Martí,el Clot,new,Flat,2,81,Yes,exterior, floor 1,391000
1822,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,1,78,Yes,exterior, floor 2,495000
1823,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,3,115,Yes,exterior, floor 2,450000
1824,Barcelona,Ciutat Vella,el Barri Gòtic,new,Penthouse,2,140,Yes,exterior, floor 5,650000
1825,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,100,Yes,exterior, floor 4,450000
1826,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,100,Yes,exterior, floor 3,450000
1827,Barcelona,Sant Martí,el Poblenou,new,Flat,3,113,Yes,exterior, floor 3,750000
1828,Barcelona,Sant Martí,el Poblenou,new,Flat,3,113,Yes,exterior, floor 2,750000
1829,Barcelona,Sant Martí,el Poblenou,new,Flat,3,106,Yes,exterior, floor 1,690000
1830,Barcelona,Horta-Guinardó,la Teixonera,new,Flat,2,53,Yes,exterior, floor 1,252920
1831,Barcelona,Sants-Montjuïc,Sants - Badal,new,Flat,2,72,Yes,exterior, floor 2,340000
1832,Barcelona,Sants-Montjuïc,Sants - Badal,new,Flat,3,92,Yes,exterior, floor 2,435000
1833,Barcelona,Sants-Montjuïc,Sants - Badal,new,Flat,3,107,Yes,exterior, floor 2,493718
1834,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 4,282000
1835,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 3,272000
1836,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 4,286000
1837,Barcelona,Sant Andreu,Navas,new,Flat,2,56,Yes,exterior, floor 3,268000
1838,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,2,145,Yes,exterior,ground floor,1210000
1839,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,new,Flat,2,198,Yes,exterior, floor 1,1940000
1840,Barcelona,Sant Martí,el Poblenou,new,Flat,3,92,Yes,exterior, floor 3,606000
1841,Barcelona,Sant Martí,el Poblenou,new,Flat,2,92,Yes,exterior, floor 2,690000
1842,Barcelona,Sant Martí,el Poblenou,new,Flat,2,63,Yes,exterior,ground floor,296000
1843,Barcelona,Sant Martí,el Poblenou,new,Flat,2,88,Yes,exterior, floor 2,650000
1844,Barcelona,Sant Martí,el Poblenou,new,Flat,2,76,Yes,exterior,ground floor,398000
1845,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 2,328000
1846,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 1,298000
1847,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,3,85,Yes,exterior, floor 1,408000
1848,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,58,Yes,exterior, floor 4,398000
1849,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,61,Yes,exterior, floor 3,348000
1850,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,1,29,Yes,exterior,ground floor,118000
1851,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,75,Yes,exterior, floor 2,337000
1852,Barcelona,Horta-Guinardó,el Carmel,new,Flat,2,75,Yes,exterior, floor 1,335000
1853,Barcelona,Horta-Guinardó,el Carmel,new,Duplex,3,116,Yes,exterior,ground floor,395000
1854,Barcelona,Sants-Montjuïc,la Marina de Port,new,Flat,4,118,Yes,exterior, floor 1,502000
1855,Barcelona,Horta-Guinardó,Can Baró,new,Flat,2,74,Yes,exterior, floor 2,296500
1856,Barcelona,Horta-Guinardó,Can Baró,new,Duplex,4,230,Yes,exterior,ground floor,599000
1857,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,52,Yes,exterior, floor 1,201500
1858,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,62,Yes,exterior, floor 1,225500
1859,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,62,Yes,exterior, floor 2,235500
1860,Barcelona,Horta-Guinardó,Can Baró,new,Flat,1,52,Yes,exterior, floor 2,209500
1861,Barcelona,Sant Martí,Provençals del Poblenou,new,Flat,2,69,Yes,exterior, floor 2,435000
1862,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,new,Duplex,2,110,Yes,exterior, floor 6,795000
1863,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,new,Flat,1,63,Yes,exterior,ground floor,356000
1864,Barcelona,Sants-Montjuïc,Sants,new,Flat,2,76,Yes,exterior, floor 1,340000
1865,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,3,77,Yes,exterior,ground floor,268000
1866,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,3,87,Yes,exterior, floor 2,312000
1867,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,1,47,Yes,exterior,ground floor,156000
1868,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Penthouse,3,73,Yes,exterior, floor 3,358000
1869,Barcelona,Gràcia,el Coll,new,Flat,3,72,Yes,exterior, floor 1,365000
1870,Barcelona,Gràcia,el Coll,new,Flat,4,103,Yes,exterior, floor 2,465000
1871,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,55,Yes,exterior, floor 3,267000
1872,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,61,Yes,exterior, floor 2,274000
1873,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,55,Yes,exterior, floor 2,260000
1874,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,new,Flat,2,74,Yes,exterior,ground floor,347000
1875,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,90,Yes,exterior, floor 2,418000
1876,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,2,143,Yes,exterior,ground floor,455000
1877,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,98,Yes,exterior, floor 4,467000
1878,Barcelona,Sant Andreu,el Congrés i els Indians,new,Flat,3,94,Yes,exterior, floor 4,458000
1879,Barcelona,Sant Martí,el Poblenou,new,Flat,4,115,Yes,exterior, floor 1,601500
1880,Barcelona,Sant Martí,el Clot,new,Flat,2,70,Yes,exterior,ground floor,285000
1881,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,1,70,Yes,exterior,ground floor,295000
1882,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,2,90,Yes,exterior,ground floor,622250
1883,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,1,71,Yes,exterior,ground floor,523450
1884,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,3,73,Yes,exterior, floor 5,462000
1885,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,4,187,Yes,exterior,ground floor,778000
1886,Barcelona,Les Corts,les Corts,new,Flat,3,120,Yes,exterior, floor 1,820000
1887,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 2,425000
1888,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 4,450000
1889,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,74,Yes,exterior, floor 4,445000
1890,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 3,440000
1891,Barcelona,Sant Martí,el Poblenou,new,Flat,4,113,Yes,exterior, floor 1,705000
1892,Barcelona,Horta-Guinardó,el Guinardó,new,Duplex,2,62,Yes,exterior, floor 2,305000
1893,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,45,Yes,exterior, floor 1,240000
1894,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,1,45,Yes,exterior, floor 2,250000
1895,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,63,Yes,exterior, floor 2,315000
1896,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,63,Yes,exterior, floor 1,305000
1897,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,3,90,Yes,exterior, floor 1,650000
1898,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,3,130,Yes,exterior,ground floor,1125000
1899,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,new,Flat,4,146,Yes,exterior, floor 2,1195000
1900,Barcelona,Gràcia,la Vila de Gràcia,new,Flat,3,92,Yes,exterior, floor 1,442000
1901,Barcelona,Sant Martí,el Poblenou,new,Flat,2,63,Yes,exterior, floor 2,394000
1902,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,2,70,Yes,exterior, floor 1,371000
1903,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior, floor 2,638000
1904,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,69,Yes,exterior, floor 2,571000
1905,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior, floor 2,661000
1906,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,59,Yes,exterior, floor 2,510000
1907,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,3,88,Yes,exterior, floor 2,694000
1908,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,79,Yes,exterior,mezzanine,483000
1909,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,71,Yes,exterior,mezzanine,431000
1910,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,82,Yes,exterior,mezzanine,498000
1911,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,56,Yes,exterior,mezzanine,357000
1912,Barcelona,Ciutat Vella,el Barri Gòtic,new,Flat,2,90,Yes,exterior,mezzanine,533000
1913,Barcelona,Les Corts,les Corts,new,Flat,2,72,Yes,exterior, floor 2,510000
1914,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,4,154,Yes,exterior, floor 1,1253000
1915,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,3,117,Yes,exterior, floor 1,978000
1916,Barcelona,Sarrià-Sant Gervasi,Sarrià,new,Flat,2,86,Yes,exterior,ground floor,545000
1917,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,2,68,Yes,exterior, floor 1,320000
1918,Barcelona,Horta-Guinardó,la Font d'en Fargues,new,Flat,4,130,Yes,exterior, floor 2,584000
1919,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Duplex,3,102,Yes,exterior, floor 4,595000
1920,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,305000
1921,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,300000
1922,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,305000
1923,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,310000
1924,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,315000
1925,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,295000
1926,Barcelona,Les Corts,les Corts,new,Flat,2,72,Yes,interior, floor 1,495000
1927,Barcelona,Les Corts,les Corts,new,Duplex,3,125,Yes,interior,ground floor,795000
1928,Barcelona,Eixample,la Nova Esquerra de l'Eixample,new,Flat,2,129,Yes,exterior,ground floor,758000
1929,Barcelona,Les Corts,les Corts,new,Flat,4,127,Yes,exterior, floor 1,977500
1930,Barcelona,Les Corts,les Corts,new,Flat,2,81,Yes,exterior,ground floor,634500
1931,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,1,47,Yes,exterior,ground floor,200000
1932,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,new,Flat,1,72,Yes,exterior,ground floor,300000
1933,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,new,Flat,1,81,Yes,exterior,ground floor,445500
1934,Barcelona,Horta-Guinardó,el Guinardó,new,Flat,2,58,Yes,exterior, floor 1,224000
1935,Barcelona,Les Corts,les Corts,new,Flat,4,143,Yes,exterior, floor 3,995000
1936,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,92,Yes,exterior, floor 3,460000
1937,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Terraced,6,174,No,exterior,Multiple,299000
1938,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,183,Yes,exterior, floor 3,725000
1939,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,183,Yes,exterior, floor 3,725000
1940,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,99,Yes,exterior, floor 4,340000
1941,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
1942,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,210,Yes,exterior, floor 1,749000
1943,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,113,Yes,exterior, floor 3,475000
1944,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,192,Yes,exterior, floor 1,990000
1945,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,4,190,Yes,exterior, floor 7,1175000
1946,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,85,Yes,interior,mezzanine,265000
1947,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,92,Yes,exterior, floor 5,395000
1948,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,5,175,Yes,exterior, floor 1,680000
1949,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,5,143,Yes,exterior, floor 1,638000
1950,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,139,Yes,exterior, floor 4,695000
1951,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,110,No,exterior, floor 1,550000
1952,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,72,No,exterior, floor 1,229000
1953,Barcelona,Nou Barris,Porta,needs refurb,Flat,3,71,Yes,exterior, floor 4,230000
1954,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,79,Yes,exterior, floor 5,345000
1955,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,110,Yes,exterior,mezzanine,525000
1956,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,2,83,Yes,exterior, floor 3,390000
1957,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,4,100,Yes,interior, floor 3,350000
1958,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,202,Yes,exterior, floor 8,950000
1959,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,247,Yes,exterior, floor 2,1250000
1960,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,170,Yes,exterior, floor 3,730000
1961,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,62,Yes,exterior, floor 6,385000
1962,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 8,430000
1963,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,200,Yes,exterior, floor 4,1200000
1964,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,6,145,Yes,exterior, floor 4,530000
