,prices,address,description
216,"360,000€","Duplex in paseo del Taulat, 263, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",2 bed 91 m² Ground floor exterior without lift 
217,"210,000€","Flat / Apartment in calle de Puigcerdà, La Verneda i la Pau, Barcelona",3 bed 92 m² Floor 4 exterior with lift 
218,"2,500,000€","Flat / Apartment in paseo de Gràcia, La Dreta de l'Eixample, Barcelona",5 bed 197 m² Floor 3 exterior with lift 
219,"275,000€","Flat / Apartment in calle dels Vigatans, Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 72 m² Floor 1 exterior without lift 
220,"930,000€","Flat / Apartment in calle de Lincoln, Sant Gervasi - Galvany, Barcelona",4 bed 164 m² Floor 3 exterior with lift 
221,"498,000€","Flat / Apartment in calle de la Sèquia Comtal, El Clot, Barcelona",3 bed 125 m² Floor 3 exterior with lift 
222,"500,000€","Studio flat in calle de la Nena Casas, 60, Les Tres Torres, Barcelona",122 m² Ground floor exterior with lift 
223,"217,000€","Flat / Apartment in avenida Meridiana, El Clot, Barcelona",3 bed 81 m² Floor 2 exterior with lift 
224,"320,000€","Flat / Apartment in calle del Segle XX, 55, El Guinardó, Barcelona",4 bed 105 m² Ground floor exterior with lift 
225,"180,000€","Flat / Apartment in calle de Puigcerdà, 273, La Verneda i la Pau, Barcelona",1 bed 70 m² Floor 1 exterior with lift 
226,"250,000€","Flat / Apartment in calle de Grases, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 48 m² Floor 1 exterior without lift 
227,"250,000€","Flat / Apartment in calle de Grases, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 48 m² Floor 4 exterior without lift 
228,"340,000€","Penthouse in calle de Berlín, Les Corts, Barcelona",2 bed 68 m² Floor 8 exterior with lift 
229,"550,000€","Flat / Apartment in Camp, Sant Gervasi - La Bonanova, Barcelona",3 bed 81 m² Floor 2 exterior with lift 
230,"1,290,000€","Flat / Apartment in calle del Rosselló, La Dreta de l'Eixample, Barcelona",2 bed 165 m² Floor 5 interior with lift 
231,"390,000€","Flat / Apartment in calle de Londres, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 95 m² Floor 2 exterior with lift 
232,"125,000€","Flat / Apartment in calle de Plutó, La Teixonera, Barcelona",3 bed 61 m² Floor 2 exterior without lift 
233,"115,000€","Flat / Apartment in Gran Via de les Corts Catalanes, La Font de la Guatlla, Barcelona",1 bed 53 m² Mezzanine interior with lift 
234,"675,000€","Penthouse in calle d'Aragó, La Dreta de l'Eixample, Barcelona",3 bed 102 m² Floor 9 exterior with lift 
235,"359,000€","Flat / Apartment in rambla de Prim, El Besòs, Barcelona",3 bed 97 m² Floor 7 exterior with lift 
236,"675,000€","Flat / Apartment in calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona",3 bed 152 m² Floor 1 exterior with lift 
237,"2,250,000€","Penthouse in calle de l'Abadessa Olzet, Pedralbes, Barcelona",4 bed 338 m² Floor 2 exterior with lift 
238,"795,000€","Flat / Apartment in Gran Via de les Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona",4 bed 170 m² Floor 8 exterior with lift 
239,"400,000€","Flat / Apartment in avenida Diagonal, El Fort Pienc, Barcelona",2 bed 106 m² Mezzanine exterior with lift 
240,"369,000€","Flat / Apartment in calle d'Aragó, El Fort Pienc, Barcelona",3 bed 100 m² Floor 2 exterior with lift 
241,"1,295,000€","Flat / Apartment in calle del Rosselló, La Dreta de l'Eixample, Barcelona",3 bed 172 m² Mezzanine exterior with lift 
242,"1,150,000€","Flat / Apartment in calle del Consell de Cent, La Dreta de l'Eixample, Barcelona",3 bed 136 m² Floor 3 exterior with lift 
243,"2,500,000€","Penthouse in paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 188 m² Floor 21 exterior with lift 
244,"1,250,000€","Flat / Apartment in plaza de la Universitat, El Raval, Barcelona",4 bed 200 m² Floor 4 exterior with lift 
245,"538,000€","Flat / Apartment in calle de Còrsega, La Nova Esquerra de l'Eixample, Barcelona",3 bed 91 m² Floor 9 exterior with lift 
246,"1,300,000€","Flat / Apartment in paseo de Garcia Fària, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 145 m² Floor 10 exterior with lift 
247,"995,000€","Flat / Apartment in ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",3 bed 169 m² Mezzanine exterior with lift 
248,"630,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 91 m² Floor 3 exterior with lift 
249,"1,600,000€","Flat / Apartment in avenida del Portal de l'Àngel, El Gòtic, Barcelona",3 bed 198 m² Floor 4 exterior with lift 
250,"260,000€","Flat / Apartment in calle de Calàbria, La Nova Esquerra de l'Eixample, Barcelona",1 bed 82 m² Floor 1 exterior with lift 
251,"2,300,000€","Flat / Apartment in paseo de Gràcia, Vila de Gràcia, Barcelona",4 bed 191 m² Floor 5 exterior with lift 
252,"595,000€","Flat / Apartment in La Sagrada Família, Barcelona",2 bed 110 m² Floor 1  with lift 
253,"195,000€","Studio flat in calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",53 m² Mezzanine exterior with lift 
254,"529,000€","Flat / Apartment in calle de Sant Gabriel, Vila de Gràcia, Barcelona",4 bed 109 m² Floor 1 exterior with lift 
255,"395,000€","Flat / Apartment in avenida Diagonal, Provençals del Poblenou, Barcelona",2 bed 72 m² Floor 4 exterior with lift 
256,"890,000€","Flat / Apartment in Sarrià, Barcelona",4 bed 150 m² Floor 4  with lift 
257,"760,000€","Flat / Apartment in calle de Bailèn, La Dreta de l'Eixample, Barcelona",4 bed 145 m² Floor 6 exterior with lift 
258,"495,000€","Flat / Apartment in calle de la Diputació, La Dreta de l'Eixample, Barcelona",2 bed 74 m² Floor 1 exterior with lift 
259,"449,000€","Flat / Apartment in calle de Josep Anselm Clavé, El Gòtic, Barcelona",2 bed 134 m² Ground floor exterior with lift 
260,"350,000€","Flat / Apartment in avenida Diagonal, El Fort Pienc, Barcelona",1 bed 77 m² Mezzanine exterior with lift 
261,"930,000€","Flat / Apartment in calle del Rosselló, La Nova Esquerra de l'Eixample, Barcelona",3 bed 189 m² Floor 5 exterior with lift 
262,"1,150,000€","Flat / Apartment in calle de Muntaner, Sant Gervasi - Galvany, Barcelona",3 bed 139 m² Floor 2 exterior with lift 
263,"345,000€","Flat / Apartment in calle d'Aragó, La Nova Esquerra de l'Eixample, Barcelona",2 bed 57 m² Floor 2 exterior without lift 
264,"699,000€","Flat / Apartment in calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 106 m² Floor 1 exterior with lift 
265,"790,000€","Flat / Apartment in calle de València, La Sagrada Família, Barcelona",5 bed 198 m² Floor 6 exterior with lift 
266,"649,999€","Flat / Apartment in calle de Calvet, Sant Gervasi - Galvany, Barcelona",3 bed 120 m² Floor 5 exterior with lift 
267,"990,000€","Flat / Apartment in calle de Còrsega, La Dreta de l'Eixample, Barcelona",5 bed 197 m² Mezzanine exterior with lift 
268,"289,000€","Flat / Apartment in avenida Diagonal, La Sagrada Família, Barcelona",3 bed 70 m² Floor 4 exterior with lift 
269,"330,000€","Flat / Apartment in calle de Provença, La Sagrada Família, Barcelona",3 bed 83 m² Floor 2 exterior with lift 
270,"399,000€","Flat / Apartment in calle de Ferran Puig, El Putxet i el Farró, Barcelona",3 bed 92 m² Floor 3 exterior with lift 
271,"215,000€","Flat / Apartment in calle de Gènova, El Guinardó, Barcelona",2 bed 75 m² Ground floor exterior with lift 
272,"229,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona",3 bed 73 m² Floor 8  with lift 
273,"830,000€","Flat / Apartment in Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 100 m² Floor 1  with lift 
274,"499,900€","Flat / Apartment in calle de Veneçuela, Provençals del Poblenou, Barcelona",2 bed 100 m² Floor 3 exterior with lift 
275,"545,000€","Flat / Apartment in calle de Rocafort, La Nova Esquerra de l'Eixample, Barcelona",4 bed 120 m² Floor 4 exterior with lift 
276,"860,000€","Flat / Apartment in avenida Eduard Maristany, 7, El Besòs, Barcelona",5 bed 201 m² Floor 14 exterior with lift 
277,"178,000€","Flat / Apartment in calle de Sant Adrià, El Bon Pastor, Barcelona",3 bed 78 m² Floor 2 exterior without lift 
278,"185,000€","Flat / Apartment in calle del Congrés, Horta, Barcelona",3 bed 53 m² Floor 1 exterior with lift 
279,"260,000€","Flat / Apartment in calle de Florència, El Guinardó, Barcelona",2 bed 71 m² Floor 3 exterior with lift 
280,"469,000€","Flat / Apartment in calle Sicilia, El Fort Pienc, Barcelona",3 bed 100 m² Floor 3 exterior with lift 
281,"256,000€","Flat / Apartment in avenida Meridiana, La Sagrera, Barcelona",3 bed 70 m² Floor 2 exterior with lift 
282,"1,450,000€","House in calle d'Alcolea, Sants, Barcelona",4 bed 420 m² 
283,"129,000€","Flat / Apartment in calle de Claramunt, El Bon Pastor, Barcelona",2 bed 62 m² Floor 2 exterior without lift 
284,"335,000€","Flat / Apartment in paseo de Lluís Companys, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 72 m² Floor 1 exterior with lift 
285,"422,000€","Flat / Apartment in avenida del Carrilet, La Bordeta, Barcelona",4 bed 103 m² Floor 5 exterior with lift 
286,"399,000€","Flat / Apartment in calle de Joan Güell, Sants, Barcelona",3 bed 107 m² Mezzanine exterior with lift 
287,"285,000€","Flat / Apartment in calle dels Mirallers, Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 63 m² Floor 1 exterior without lift 
288,"369,000€","Flat / Apartment in calle d'Ausiàs Marc, El Fort Pienc, Barcelona",4 bed 103 m² Mezzanine exterior with lift 
289,"240,000€","Penthouse in calle de Concepción Arenal, Navas, Barcelona",3 bed 67 m² Floor 6 exterior with lift 
290,"359,000€","Flat / Apartment in calle de Lope de Vega, El Poblenou, Barcelona",3 bed 92 m² Floor 2 exterior with lift 
291,"874,800€","Flat / Apartment in avenida Eduard Maristany, 7, El Besòs, Barcelona",5 bed 206 m² Floor 14 exterior with lift 
292,"1,750,000€","Flat / Apartment in mestre nicolau, Sant Gervasi - Galvany, Barcelona",4 bed 214 m² Floor 3 exterior with lift 
293,"145,000€","Flat / Apartment in AV.ROMA-BORRELL, La Nova Esquerra de l'Eixample, Barcelona",1 bed 58 m² Floor 2 interior with lift 
294,"385,000€","Flat / Apartment in calle de Berlín, Les Corts, Barcelona",4 bed 96 m² Floor 4 exterior with lift 
295,"270,000€","Flat / Apartment in travesía de Gràcia, El Baix Guinardó, Barcelona",2 bed 69 m² Floor 2 exterior with lift 
296,"295,000€","Flat / Apartment in calle d'Aragó, NN, El Clot, Barcelona",3 bed 94 m² Floor 1 exterior with lift 
297,"210,000€","Flat / Apartment in La Verneda i la Pau, Barcelona",4 bed 92 m² Mezzanine exterior with lift 
298,"499,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 105 m² Floor 7 interior with lift 
299,"295,000€","Flat / Apartment in calle de Puigmartí, Vila de Gràcia, Barcelona",3 bed 76 m² Floor 5 exterior with lift 
300,"365,000€","Flat / Apartment in calle de l'Equador, Les Corts, Barcelona",3 bed 85 m² Floor 4  with lift 
301,"670,000€","Flat / Apartment in Passatge de Forasté, NN, El Putxet i el Farró, Barcelona",4 bed 140 m² Floor 7 exterior with lift 
302,"345,000€","Flat / Apartment in calle de los Castillejos, 294, La Sagrada Família, Barcelona",4 bed 93 m² Floor 6 exterior with lift 
303,"280,000€","Flat / Apartment in calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona",3 bed 70 m² Floor 1 exterior with lift 
304,"199,000€","Flat / Apartment in calle de Rivero, 71, Horta, Barcelona",3 bed 65 m² Mezzanine exterior with lift 
305,"635,000€","Penthouse in Sant Antoni, Barcelona",3 bed 138 m²  exterior with lift 
306,"266,000€","Flat / Apartment in El Gòtic, Barcelona",3 bed 78 m² Floor 4 exterior without lift 
307,"560,000€","Flat / Apartment in Diagonal Mar i el Front Marítim del Poblenou, Barcelona",2 bed 80 m² Floor 11 exterior with lift 
308,"230,000€","Flat / Apartment in El Baix Guinardó, Barcelona",3 bed 88 m² Floor 1 exterior with lift 
309,"315,000€","Studio flat in Sant Antoni, Barcelona",93 m² Mezzanine exterior with lift 
310,"890,000€","Penthouse in Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 149 m²  exterior with lift 
311,"560,000€","Flat / Apartment in Diagonal Mar i el Front Marítim del Poblenou, Barcelona",2 bed 80 m²  exterior with lift 
312,"1,650,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 183 m² 
313,"1,879,000€","Flat / Apartment in calle de Balmes, 167, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 210 m² Floor 1  with lift 
314,"850,000€","Flat / Apartment in calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 128 m² Floor 6 exterior with lift 
315,"210,000€","Flat / Apartment in calle de Varsòvia, El Guinardó, Barcelona",2 bed 85 m² Floor 1 exterior without lift 
316,"420,000€","Flat / Apartment in Cardenal Reig, La Maternitat i Sant Ramon, Barcelona",4 bed 86 m² Floor 8 exterior with lift 
317,"995,000€","Flat / Apartment in avenida de Gaudí, La Sagrada Família, Barcelona",3 bed 115 m² Floor 1 exterior with lift 
318,"215,000€","Flat / Apartment in calle del Moianès, Hostafrancs, Barcelona",3 bed 75 m² Floor 2 interior with lift 
319,"630,000€","Flat / Apartment in avenida de Josep Tarradellas, 138, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 80 m² Floor 3  with lift 
320,"200,000€","Flat / Apartment in paseo Valldaura, Porta, Barcelona",3 bed 68 m² Floor 6 exterior with lift 
321,"307,000€","Flat / Apartment in calle de Biscaia, Navas, Barcelona",4 bed 87 m² Floor 3  with lift 
322,"570,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",4 bed 95 m² Floor 7 exterior with lift 
323,"586,000€","Flat / Apartment in Jaume Vicençs Vives, La Vila Olímpica del Poblenou, Barcelona",3 bed 111 m² Floor 4 exterior with lift 
324,"610,000€","Flat / Apartment in calle de Provença, La Dreta de l'Eixample, Barcelona",3 bed 118 m² Floor 4 exterior with lift 
325,"449,000€","Flat / Apartment in CABALLERO, Les Corts, Barcelona",4 bed 131 m² Floor 2 exterior with lift 
326,"449,000€","Flat / Apartment in GUITARD, Les Corts, Barcelona",4 bed 131 m² Floor 2 exterior with lift 
327,"450,000€","Flat / Apartment in calle de Thous, El Baix Guinardó, Barcelona",3 bed 122 m² Floor 3  with lift 
328,"675,000€","Flat / Apartment in calle del Consell de Cent, La Nova Esquerra de l'Eixample, Barcelona",3 bed 140 m² Floor 7 exterior with lift 
329,"200,000€","Flat / Apartment in concepcion arenal, Navas, Barcelona",2 bed 74 m² Mezzanine exterior without lift 
330,"560,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",4 bed 100 m² Floor 7 exterior with lift 
331,"339,000€","Flat / Apartment in calle de Sardenya, 261, La Sagrada Família, Barcelona",3 bed 85 m² Floor 2 exterior with lift 
332,"500,000€","Flat / Apartment in mateu, 9, Vila de Gràcia, Barcelona",3 bed 107 m² Floor 2 exterior with lift 
333,"800,000€","Flat / Apartment in calle del Mestre Nicolau, Sant Gervasi - Galvany, Barcelona",2 bed 101 m² Floor 8 exterior with lift 
334,"199,000€","Flat / Apartment in plaza de Mossèn Clapés, Sant Andreu, Barcelona",3 bed 75 m² Floor 5 exterior with lift 
335,"279,900€","Flat / Apartment in plaza de Mossèn Clapés, Sant Andreu, Barcelona",4 bed 119 m² Floor 1 exterior with lift 
336,"770,000€","Terraced house in calle de Verdi, Vila de Gràcia, Barcelona",4 bed 200 m² 
337,"375,000€","Flat / Apartment in Sant Antoni, Barcelona",4 bed 97 m² Floor 1 exterior with lift 
338,"450,000€","Flat / Apartment in calle de la Blanqueria, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 145 m² Floor 3 exterior without lift 
339,"420,000€","Flat / Apartment in Gran Via de les Corts Catalanes, NN, Sant Antoni, Barcelona",2 bed 86 m² Floor 1 exterior with lift 
340,"450,000€","Flat / Apartment in calle de Grau i Torras, NN, La Barceloneta, Barcelona",3 bed 89 m² Floor 2 exterior with lift 
341,"660,000€","Flat / Apartment in calle de Calvet, NN, Sant Gervasi - Galvany, Barcelona",3 bed 120 m² Floor 1 interior with lift 
342,"119,000€","Flat / Apartment in calle de la Riera Baixa, NN, El Raval, Barcelona",1 bed 29 m² Floor 1 exterior without lift 
343,"230,000€","Flat / Apartment in rambla del Raval, El Raval, Barcelona",3 bed 67 m² Floor 5 exterior with lift 
344,"445,000€","Flat / Apartment in calle de Gresolet, 17, Sarrià, Barcelona",3 bed 85 m² Floor 1 exterior with lift 
345,"318,000€","Flat / Apartment in calle Nou de la Rambla, 152, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 98 m²  exterior with lift 
346,"180,000€","Flat / Apartment in calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 52 m²  exterior with lift 
347,"284,000€","Flat / Apartment in avenida Frederic Rahola, La Font d'En Fargues, Barcelona",2 bed 58 m² Floor 1 exterior with lift 
348,"310,000€","Flat / Apartment in calle de Tamarit, 77, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 69 m² Ground floor exterior with lift 
349,"259,000€","Flat / Apartment in calle de Concepción Arenal, 67, El Congrés i els Indians, Barcelona",3 bed 69 m² Floor 1 exterior without lift 
350,"215,000€","Flat / Apartment in Gran Via de les Corts Catalanes, La Font de la Guatlla, Barcelona",3 bed 62 m² Floor 5 exterior with lift 
351,"199,000€","Flat / Apartment in calle Cristobal de Moura, Provençals del Poblenou, Barcelona",3 bed 56 m² Floor 2 exterior without lift 
352,"260,000€","Flat / Apartment in calle de Vilamarí, La Nova Esquerra de l'Eixample, Barcelona",1 bed 53 m² Floor 5 exterior with lift 
353,"950,000€","Semi-detached house in Passatge de Nogués, El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 220 m² 
354,"379,000€","Flat / Apartment in calle d'Elkano, 53, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 112 m² Floor 1 exterior with lift 
355,"410,000€","Flat / Apartment in calle de l'Hospital, El Raval, Barcelona",4 bed 143 m² Floor 2 exterior without lift 
356,"530,500€","Flat / Apartment in calle Nicaragua, NN, Les Corts, Barcelona",2 bed 95 m² Floor 1 exterior with lift 
357,"630,000€","Flat / Apartment in calle Nicaragua, NN, Les Corts, Barcelona",2 bed 100 m² Floor 4 exterior with lift 
358,"550,000€","Flat / Apartment in calle Nicaragua, NN, Les Corts, Barcelona",2 bed 102 m² Floor 1 exterior with lift 
359,"320,000€","Studio flat in calle de la Mare de Déu del Pilar, Sant Pere - Santa Caterina i la Ribera, Barcelona",84 m² Floor 3 exterior with lift 
360,"646,000€","Flat / Apartment in calle Josep Torres, NN, Vila de Gràcia, Barcelona",2 bed 88 m² Floor 2 exterior with lift 
361,"570,000€","Flat / Apartment in Guardia, El Raval, Barcelona",3 bed 153 m² Floor 1 exterior without lift 
362,"1,050,000€","Flat / Apartment in Pedralbes, Barcelona",4 bed 215 m² Floor 7 exterior with lift 
363,"440,000€","Flat / Apartment in Vila de Gràcia, Barcelona",2 bed 88 m² Floor 2 exterior without lift 
364,"890,000€","House in El Putxet i el Farró, Barcelona",3 bed 220 m² 
365,"297,000€","Flat / Apartment in El Fort Pienc, Barcelona",1 bed 46 m² Floor 3 exterior with lift 
366,"1,100,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",3 bed 234 m² Ground floor exterior with lift 
367,"290,000€","Flat / Apartment in El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 50 m² Mezzanine exterior with lift 
368,"960,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",4 bed 149 m² Floor 6 exterior with lift 
369,"359,000€","Flat / Apartment in El Gòtic, Barcelona",3 bed 86 m² Floor 2 exterior without lift 
370,"795,000€","Flat / Apartment in Les Tres Torres, Barcelona",3 bed 118 m² Floor 2 exterior with lift 
371,"440,000€","Flat / Apartment in El Raval, Barcelona",2 bed 81 m² Floor 2 exterior without lift 
372,"2,750,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 280 m² Ground floor exterior with lift 
373,"1,280,000€","Flat / Apartment in El Gòtic, Barcelona",2 bed 219 m² Floor 1 exterior with lift 
374,"1,890,000€","House in El Putxet i el Farró, Barcelona",4 bed 323 m² 
375,"890,000€","House in El Poblenou, Barcelona",3 bed 136 m² 
376,"630,000€","Flat / Apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 105 m²  exterior with lift 
377,"680,000€","Flat / Apartment in El Gòtic, Barcelona",2 bed 103 m² Floor 1 exterior with lift 
378,"1,180,000€","Flat / Apartment in Sant Antoni, Barcelona",6 bed 300 m²  exterior with lift 
379,"499,000€","Flat / Apartment in calle Gran de Gràcia, Vila de Gràcia, Barcelona",4 bed 120 m² Floor 1 interior without lift 
380,"375,000€","Flat / Apartment in avenida de Roma, La Nova Esquerra de l'Eixample, Barcelona",2 bed 91 m² Floor 1 exterior with lift 
381,"432,000€","Flat / Apartment in El Poblenou, Barcelona",1 bed 56 m² Floor 2 exterior with lift 
382,"435,000€","Flat / Apartment in Provençals del Poblenou, Barcelona",2 bed 58 m² Floor 2 exterior with lift 
383,"1,750,000€","House in Vallvidrera - El Tibidabo i les Planes, Barcelona",6 bed 546 m² 
384,"2,500,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 318 m² Floor 4 exterior with lift 
385,"2,750,000€","House in Les Tres Torres, Barcelona",3 bed 265 m² 
386,"1,850,000€","House in Vallvidrera - El Tibidabo i les Planes, Barcelona",6 bed 380 m² 
387,"1,150,000€","House in Sarrià, Barcelona",5 bed 376 m² 
388,"5,800,000€","House in Pedralbes, Barcelona",8 bed 750 m² 
389,"1,175,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 191 m² Floor 1 exterior with lift 
390,"1,550,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",6 bed 300 m² Floor 5 exterior with lift 
391,"417,000€","Flat / Apartment in La Font de la Guatlla, Barcelona",3 bed 106 m² Floor 2 exterior with lift 
392,"790,000€","Penthouse in Diagonal Mar i el Front Marítim del Poblenou, Barcelona",4 bed 169 m²  exterior with lift 
393,"960,000€","Flat / Apartment in Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 147 m² Floor 14 exterior with lift 
394,"370,000€","Flat / Apartment in El Raval, Barcelona",2 bed 137 m² Ground floor exterior without lift 
395,"1,295,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",4 bed 256 m² Ground floor exterior with lift 
396,"2,490,000€","Penthouse in Pedralbes, Barcelona",5 bed 598 m² Floor 4 exterior with lift 
397,"575,000€","Flat / Apartment in Vila de Gràcia, Barcelona",1 bed 95 m² Ground floor exterior with lift 
398,"460,000€","Flat / Apartment in Sants, Barcelona",2 bed 87 m² Mezzanine exterior without lift 
399,"1,450,000€","Flat / Apartment in Sarrià, Barcelona",3 bed 151 m²  exterior with lift 
400,"649,000€","Penthouse in El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 100 m² Floor 2 exterior with lift 
401,"2,350,000€","House in Sant Gervasi - La Bonanova, Barcelona",5 bed 585 m² 
402,"390,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",3 bed 72 m² Floor 6 exterior with lift 
403,"2,150,000€","Penthouse in Les Tres Torres, Barcelona",4 bed 555 m² Floor 5 exterior with lift 
404,"189,000€","Flat / Apartment in calle Nou de la Rambla, 148, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 50 m² Mezzanine exterior without lift 
405,"235,000€","Flat / Apartment in calle d'Elkano, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 62 m² Mezzanine exterior with lift 
406,"295,800€","Flat / Apartment in calle Escocia, 75, Vilapicina i la Torre Llobeta, Barcelona",2 bed 56 m² Floor 1 exterior with lift 
407,"480,000€","Terraced house in Horta, Barcelona",4 bed 197 m² 
408,"276,000€","Flat / Apartment in paseo de Maragall, Vilapicina i la Torre Llobeta, Barcelona",3 bed 75 m² Floor 6 exterior with lift 
409,"380,000€","Flat / Apartment in Vila de Gràcia, Barcelona",4 bed 127 m² Ground floor  with lift 
410,"1,690,000€","Detached house in El Camp d'En Grassot i Gràcia Nova, Barcelona",5 bed 582 m² 
411,"280,000€","Flat / Apartment in Vallcarca i els Penitents, Barcelona",2 bed 69 m² Floor 4  with lift 
412,"895,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 152 m² Ground floor  with lift 
413,"711,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 122 m² Floor 2  with lift 
414,"430,000€","Flat / Apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 107 m² Floor 4  with lift 
415,"455,000€","Flat / Apartment in El Fort Pienc, Barcelona",4 bed 91 m² Floor 2  with lift 
416,"375,000€","Flat / Apartment in El Guinardó, Barcelona",3 bed 108 m² Floor 1  with lift 
417,"499,000€","Flat / Apartment in El Fort Pienc, Barcelona",2 bed 78 m² Floor 2  with lift 
418,"690,000€","Flat / Apartment in La Vila Olímpica del Poblenou, Barcelona",4 bed 133 m²   with lift 
419,"335,000€","Flat / Apartment in Porta, Barcelona",3 bed 125 m² Floor 2  with lift 
420,"340,000€","Flat / Apartment in calle de Garcilaso, El Congrés i els Indians, Barcelona",2 bed 80 m² Floor 1 exterior with lift 
421,"345,000€","Flat / Apartment in calle dels Banys Vells, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 95 m² Floor 1 exterior without lift 
422,"350,000€","Flat / Apartment in calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 90 m² Floor 5 interior with lift 
423,"176,000€","Flat / Apartment in calle de Bunyola, Porta, Barcelona",3 bed 69 m² Floor 3 exterior with lift 
424,"560,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",4 bed 95 m² Floor 7 exterior with lift 
425,"299,000€","Flat / Apartment in calle de Margarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 95 m² Floor 1 exterior with lift 
426,"255,000€","Flat / Apartment in calle de Aragón, La Sagrada Família, Barcelona",2 bed 80 m² Mezzanine exterior with lift 
427,"564,900€","Flat / Apartment in travesía de les Corts, Les Corts, Barcelona",3 bed 131 m² Floor 3 exterior with lift 
428,"315,000€","Flat / Apartment in calle de la Noguera Pallaresa, NN, Sants, Barcelona",2 bed 87 m² Floor 1 exterior with lift 
429,"310,000€","Penthouse in calle de Provença, La Nova Esquerra de l'Eixample, Barcelona",4 bed 82 m² Floor 7 exterior with lift 
430,"359,900€","Flat / Apartment in calle de Verdi, NN, Vila de Gràcia, Barcelona",4 bed 95 m² Floor 2 exterior with lift 
431,"235,000€","Flat / Apartment in avenida del Paral·lel, 38, El Raval, Barcelona",3 bed 63 m² Floor 6 exterior with lift 
432,"329,000€","Flat / Apartment in calle de las Navas de Tolosa, 361, Navas, Barcelona",4 bed 93 m² Floor 2 exterior with lift 
433,"280,000€","Flat / Apartment in avenida Diputación, La Dreta de l'Eixample, Barcelona",4 bed 117 m² Floor 1 exterior with lift 
434,"300,000€","Flat / Apartment in calle de Vila i Vilà, 31, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 100 m² Floor 5 exterior with lift 
435,"335,000€","Flat / Apartment in Gran Via de les Corts Catalanes, 316, La Font de la Guatlla, Barcelona",4 bed 93 m² Floor 6 exterior with lift 
