,prices,address,description
222,"710,000€","Flat / Apartment in calle Viladomat, La Nova Esquerra de l'Eixample, Barcelona",6 bed 200 m² Floor 3 exterior with lift 
223,"550,000€","Flat / Apartment in calle de l'Avenir, 3, Sant Gervasi - Galvany, Barcelona",3 bed 150 m² Floor 1 exterior with lift 
224,"410,000€","Flat / Apartment in calle de Ballester, El Putxet i el Farró, Barcelona",5 bed 150 m² Floor 1 exterior with lift 
225,"410,000€","Flat / Apartment in calle de Ballester, El Putxet i el Farró, Barcelona",5 bed 150 m² Floor 1 exterior with lift 
226,"190,000€","Flat / Apartment in Salva, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 64 m² Floor 2 exterior with lift 
227,"550,000€","Flat / Apartment in avenida de Gaudí, 30, La Sagrada Família, Barcelona",4 bed 140 m² Floor 2 exterior with lift 
228,"259,000€","Flat / Apartment in calle de Pedrell, La Font d'En Fargues, Barcelona",3 bed 145 m² Ground floor exterior without lift 
229,"410,000€","Flat / Apartment in calle Balmes, 402, El Putxet i el Farró, Barcelona",3 bed 90 m² Floor 4 exterior with lift 
230,"330,000€","Penthouse in Bac de Roda, NN, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 84 m² Floor 3 exterior without lift 
231,"1,690,000€","Flat / Apartment in balmes, 202, Sant Gervasi - Galvany, Barcelona",7 bed 391 m² Floor 4 exterior with lift 
232,"550,000€","Flat / Apartment in ronda de Sant Antoni, Sant Antoni, Barcelona",3 bed 129 m² Floor 3 exterior with lift 
233,"370,000€","Flat / Apartment in calle de Buenaventura Muñoz, El Parc i la Llacuna del Poblenou, Barcelona",4 bed 120 m² Floor 4 exterior with lift 
234,"320,000€","Flat / Apartment in calle de Bailèn, Vila de Gràcia, Barcelona",2 bed 80 m² Floor 3 exterior with lift 
235,"1,750,000€","Flat / Apartment in via Augusta, Sant Gervasi - Galvany, Barcelona",5 bed 320 m² Floor 3 exterior with lift 
236,"680,000€","Flat / Apartment in Consell de Cent, NN, La Dreta de l'Eixample, Barcelona",6 bed 158 m² Floor 1 exterior with lift 
237,"650,000€","Flat / Apartment in VALENCIA, 286, La Dreta de l'Eixample, Barcelona",6 bed 153 m² Floor 3 exterior with lift 
238,"179,900€","Penthouse in riera de horta, NN, El Congrés i els Indians, Barcelona",3 bed 64 m² Floor 4 exterior with lift 
239,"780,000€","Flat / Apartment in calle de Ausias March, 56, La Dreta de l'Eixample, Barcelona",7 bed 184 m² Floor 4 exterior with lift 
240,"750,000€","Flat / Apartment in calle de Roger de Llúria, 90, La Dreta de l'Eixample, Barcelona",4 bed 176 m² Floor 2 exterior with lift 
241,"978,000€","Flat / Apartment in balmes, La Dreta de l'Eixample, Barcelona",8 bed 261 m² Floor 4 exterior with lift 
242,"195,000€","Flat / Apartment in calle de Ramon Batlle, Sant Andreu, Barcelona",3 bed 66 m² Floor 1 exterior with lift 
243,"699,000€","Flat / Apartment in calle de la Mare de Déu del Coll, 72, Vallcarca i els Penitents, Barcelona",5 bed 317 m² Mezzanine exterior without lift 
244,"598,000€","Duplex in Passatge de Montornès, Vallcarca i els Penitents, Barcelona",5 bed 215 m²  exterior 
245,"549,000€","Flat / Apartment in calle de Pere IV, El Poblenou, Barcelona",5 bed 192 m² Floor 1 exterior without lift 
246,"622,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",5 bed 141 m² Floor 4 exterior with lift 
247,"199,900€","Penthouse in calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 47 m² Floor 4 exterior without lift 
248,"400,000€","Flat / Apartment in calle del Rosselló, La Dreta de l'Eixample, Barcelona",3 bed 90 m² Floor 4 exterior with lift 
249,"550,000€","Flat / Apartment in calle Gran de Gràcia, Vila de Gràcia, Barcelona",4 bed 118 m² Floor 3 exterior with lift 
250,"475,000€","Flat / Apartment in calle de Provença, La Dreta de l'Eixample, Barcelona",5 bed 118 m² Floor 4 exterior with lift 
251,"498,000€","Flat / Apartment in plaza de Lesseps, El Putxet i el Farró, Barcelona",3 bed 132 m² Floor 4 exterior with lift 
252,"228,000€","Flat / Apartment in calle de Josep Estivill, Navas, Barcelona",3 bed 82 m² Floor 1 exterior with lift 
253,"239,000€","Flat / Apartment in calle Pou de l'Estanc, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 85 m² Floor 1 exterior without lift 
254,"350,000€","Flat / Apartment in calle de Provença, La Nova Esquerra de l'Eixample, Barcelona",3 bed 82 m² Floor 1 exterior with lift 
255,"570,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 87 m² Floor 1 exterior with lift 
256,"850,000€","Flat / Apartment in calle de la Canuda, El Gòtic, Barcelona",4 bed 212 m² Floor 2 exterior without lift 
257,"520,000€","Flat / Apartment in calle de Pau Claris, La Dreta de l'Eixample, Barcelona",3 bed 130 m² Floor 2 exterior with lift 
258,"635,000€","Flat / Apartment in plaza del Pes de la Palla, El Raval, Barcelona",6 bed 175 m² Floor 5 exterior with lift 
259,"990,000€","Flat / Apartment in paseo de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",5 bed 217 m² Ground floor  with lift 
260,"450,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 58 m² Floor 5 exterior with lift 
261,"890,000€","Flat / Apartment in paseo de Manuel Girona, Pedralbes, Barcelona",4 bed 136 m² Floor 3 exterior with lift 
262,"465,000€","Flat / Apartment in avenida de la Riera de Cassoles, El Putxet i el Farró, Barcelona",4 bed 121 m² Floor 4 exterior with lift 
263,"280,000€","Flat / Apartment in Les Corts, Barcelona",3 bed 82 m² Floor 4  with lift 
264,"155,000€","Flat / Apartment in serrano, Vilapicina i la Torre Llobeta, Barcelona",3 bed 70 m² Floor 3 interior with lift 
265,"475,000€","Flat / Apartment in ROGER DE FLOR, El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 136 m² Floor 2 exterior with lift 
266,"790,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",5 bed 145 m² Floor 3 exterior with lift 
267,"599,000€","Flat / Apartment in calle de Sant Gervasi de Cassoles, Sant Gervasi - La Bonanova, Barcelona",4 bed 188 m² Floor 2 exterior with lift 
268,"330,000€","Flat / Apartment in calle Rocafort, La Nova Esquerra de l'Eixample, Barcelona",3 bed 87 m² Floor 2 exterior with lift 
269,"185,000€","Flat / Apartment in calle Gran de Sant Andreu, 477, Sant Andreu, Barcelona",3 bed 65 m² Floor 2 exterior with lift 
270,"795,000€","Detached house in Horta, Barcelona",10 bed 297 m² 
271,"1,395,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",4 bed 168 m² Ground floor  with lift 
272,"690,000€","Penthouse in Sant Gervasi - Galvany, Barcelona",4 bed 123 m² Floor 4  with lift 
273,"485,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",3 bed 116 m² Floor 1  with lift 
274,"1,195,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 179 m² Floor 5  with lift 
275,"450,000€","Detached house in El Carmel, Barcelona",5 bed 142 m² 
276,"657,000€","Flat / Apartment in via Laietana, Sant Pere - Santa Caterina i la Ribera, Barcelona",5 bed 139 m² Floor 5 exterior with lift 
277,"1,250,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",6 bed 257 m² Floor 6  with lift 
278,"595,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",2 bed 117 m² Floor 3  with lift 
279,"825,000€","Flat / Apartment in La Maternitat i Sant Ramon, Barcelona",5 bed 287 m²   without lift 
280,"2,850,000€","Penthouse in Sant Gervasi - Galvany, Barcelona",5 bed 335 m² Floor 6  without lift 
281,"2,000,000€","Flat / Apartment in Pedralbes, Barcelona",5 bed 285 m² Floor 4  with lift 
282,"550,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 137 m² Floor 2 exterior with lift 
283,"600,000€","Flat / Apartment in El Gòtic, Barcelona",5 bed 166 m² Floor 2  with lift 
284,"480,000€","Flat / Apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 115 m² Floor 4  with lift 
285,"580,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 134 m² Floor 1  with lift 
286,"385,000€","Flat / Apartment in Pedralbes, Barcelona",3 bed 65 m² Floor 6 exterior with lift 
287,"625,000€","Flat / Apartment in La Sagrada Família, Barcelona",4 bed 172 m²   without lift 
288,"2,300,000€","Detached house in Sant Gervasi - La Bonanova, Barcelona",7 bed 650 m² 
289,"450,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 135 m²   with lift 
290,"189,000€","Flat / Apartment in calle Nou de la Rambla, El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 65 m² 
291,"120,000€","Penthouse in calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",2 bed 70 m² Floor 5 exterior without lift 
292,"712,500€","Flat / Apartment in calle de Sant Pere Més Baix, 27, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 235 m² Floor 1 exterior without lift 
293,"1,670,000€","Flat / Apartment in paseo de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",6 bed 274 m² Floor 5 exterior with lift 
294,"210,000€","Flat / Apartment in calle del Degà Bahí, El Camp de l'Arpa del Clot, Barcelona",3 bed 65 m² Floor 1 exterior without lift 
295,"295,000€","Flat / Apartment in avenida de Madrid, Sants - Badal, Barcelona",4 bed 77 m² Floor 5  with lift 
296,"900,000€","Flat / Apartment in calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",6 bed 196 m² Floor 4 exterior with lift 
297,"175,000€","Flat / Apartment in calle de Besalú, El Camp de l'Arpa del Clot, Barcelona",2 bed 50 m² Floor 1 exterior without lift 
298,"900,000€","Flat / Apartment in calle de Calvet, 70, Sant Gervasi - Galvany, Barcelona",2 bed 143 m² Mezzanine exterior with lift 
299,"310,000€","Flat / Apartment in avenida de Vallcarca, Vallcarca i els Penitents, Barcelona",3 bed 80 m² Floor 4 exterior with lift 
300,"325,000€","Flat / Apartment in SICILIA, 173, El Fort Pienc, Barcelona",4 bed 90 m² Floor 1 interior with lift 
301,"175,000€","Flat / Apartment in calle de Sant Pere Més Baix, 82, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 55 m² Floor 2 exterior without lift 
302,"367,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",4 bed 97 m² Floor 2 exterior with lift 
303,"302,000€","Penthouse in calle rossello, La Dreta de l'Eixample, Barcelona",2 bed 86 m² Floor 5 exterior with lift 
304,"279,000€","Flat / Apartment in calle de Sant Fructuós, La Font de la Guatlla, Barcelona",4 bed 75 m² Floor 1 exterior with lift 
305,"718,500€","Flat / Apartment in calle de González Tablas, Pedralbes, Barcelona",3 bed 129 m² Floor 1 exterior with lift 
306,"192,000€","Flat / Apartment in calle del Trobador, El Guinardó, Barcelona",3 bed 81 m² Floor 3 exterior without lift 
307,"290,000€","Flat / Apartment in paseo de Pujades, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 73 m² Floor 1 exterior with lift 
308,"345,000€","Flat / Apartment in calabria, La Nova Esquerra de l'Eixample, Barcelona",3 bed 104 m² Floor 3 exterior with lift 
309,"210,000€","Flat / Apartment in Blanqueria, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 80 m² Floor 2 exterior without lift 
310,"780,000€","Flat / Apartment in calle del Regomir, El Gòtic, Barcelona",4 bed 204 m² Floor 2 exterior with lift 
311,"990,000€","Flat / Apartment in paseo de la Bonanova, Les Tres Torres, Barcelona",5 bed 217 m² Mezzanine exterior without lift 
312,"545,000€","Flat / Apartment in calle de Valencia, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 157 m² Floor 1 exterior with lift 
313,"340,000€","Flat / Apartment in El Gòtic, Barcelona",4 bed 114 m² Floor 1 exterior with lift 
314,"830,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",5 bed 166 m² Floor 1  with lift 
315,"288,000€","Flat / Apartment in calle de Tamarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 90 m² Floor 3  with lift 
316,"460,000€","Penthouse in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",1 bed 85 m² Floor 1 exterior with lift 
317,"125,000€","Flat / Apartment in calle de la Foradada, La Trinitat Vella, Barcelona",2 bed 76 m² Floor 4 exterior without lift 
318,"295,000€","Flat / Apartment in Rocafort, La Nova Esquerra de l'Eixample, Barcelona",3 bed 80 m² Floor 3 exterior with lift 
319,"550,000€","Flat / Apartment in ronda de Sant Antoni, Sant Antoni, Barcelona",3 bed 116 m² Floor 2 exterior with lift 
320,"900,000€","Flat / Apartment in calle Calvet, Sant Gervasi - Galvany, Barcelona",2 bed 143 m² Mezzanine exterior with lift 
321,"435,000€","Flat / Apartment in calle Capità Arenas, Pedralbes, Barcelona",3 bed 73 m² Floor 10 exterior with lift 
322,"830,000€","Flat / Apartment in calle Gíriti, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 150 m² Floor 1 exterior with lift 
323,"350,000€","Flat / Apartment in calle de Petritxol, El Gòtic, Barcelona",3 bed 114 m² Floor 2 exterior without lift 
324,"460,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 73 m² Floor 9 exterior with lift 
325,"310,000€","Flat / Apartment in avenida de Madrid, Sants, Barcelona",4 bed 85 m² Mezzanine exterior with lift 
326,"800,000€","Flat / Apartment in calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",6 bed 257 m² Floor 4 exterior with lift 
327,"1,950,000€","Flat / Apartment in calle de la Portaferrissa, El Gòtic, Barcelona",6 bed 549 m² Floor 1 exterior with lift 
328,"378,000€","Flat / Apartment in masseguer, 2, El Poblenou, Barcelona",4 bed 99 m² Floor 2 exterior with lift 
329,"550,000€","Flat / Apartment in calle de Balmes, Sant Gervasi - Galvany, Barcelona",3 bed 100 m² Floor 1 exterior with lift 
330,"409,000€","Flat / Apartment in Diputacio, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 108 m² Floor 3 exterior with lift 
331,"650,000€","Flat / Apartment in calle d'Amigó, Sant Gervasi - Galvany, Barcelona",4 bed 120 m² Floor 5 exterior with lift 
332,"430,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 74 m² Floor 8 exterior with lift 
333,"355,000€","Flat / Apartment in Pedralbes, Barcelona",3 bed 75 m²   with lift 
334,"460,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",2 bed 73 m² Floor 8 exterior with lift 
335,"480,000€","Flat / Apartment in avenida josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 81 m² Floor 4 interior without lift 
336,"740,000€","Flat / Apartment in travesía de Gràcia, Sant Gervasi - Galvany, Barcelona",5 bed 123 m² Floor 4 exterior with lift 
337,"670,000€","Flat / Apartment in calle d'Avinyó, El Gòtic, Barcelona",5 bed 159 m² Floor 2 exterior without lift 
338,"190,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona",3 bed 68 m² Floor 6 exterior with lift 
339,"1,000,000€","Flat / Apartment in calle Balmes, Sant Gervasi - Galvany, Barcelona",7 bed 250 m² Floor 3 exterior with lift 
340,"288,000€","Flat / Apartment in calle de Tamarit, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 90 m² Floor 3 exterior with lift 
341,"255,000€","Flat / Apartment in Lepant, La Sagrada Família, Barcelona",4 bed 70 m² Floor 6 exterior with lift 
342,"410,000€","Flat / Apartment in calle de Ballester, El Putxet i el Farró, Barcelona",5 bed 150 m² Floor 1 exterior with lift 
343,"620,000€","Flat / Apartment in Valencia, La Sagrada Família, Barcelona",5 bed 220 m² Floor 5 exterior with lift 
344,"137,000€","Flat / Apartment in calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 53 m² Ground floor  without lift 
345,"250,000€","Flat / Apartment in Martí Molins, La Sagrera, Barcelona",3 bed 77 m² Floor 4 exterior with lift 
346,"87,000€","Flat / Apartment in pablo iglesias, La Prosperitat, Barcelona",1 bed 74 m² Ground floor exterior without lift 
347,"156,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, La Sagrera, Barcelona",1 bed 74 m² Floor 1 interior with lift 
348,"391,000€","Flat / Apartment in calle de Palaudàries, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 120 m² Floor 3 exterior with lift 
349,"268,600€","Flat / Apartment in calle Monistrol, Vila de Gràcia, Barcelona",3 bed 88 m² Floor 1  with lift 
350,"285,000€","Penthouse in calle de Gayarre, Sants, Barcelona",4 bed 77 m² Floor 3 exterior without lift 
351,"495,000€","Flat / Apartment in Lajorja, Sant Gervasi - Galvany, Barcelona",4 bed 110 m² Floor 3 exterior with lift 
352,"186,000€","Flat / Apartment in avenida Meridiana, Sant Andreu, Barcelona",3 bed 69 m² Floor 3 exterior with lift 
353,"229,000€","Flat / Apartment in calle berga, Vila de Gràcia, Barcelona",4 bed 66 m² Floor 1 exterior without lift 
354,"185,000€","Flat / Apartment in calle de Còrsega, La Sagrada Família, Barcelona",3 bed 46 m² Floor 4 interior without lift 
355,"125,000€","Flat / Apartment in calle del Cadí, Can Peguera - El Turó de la Peira, Barcelona",3 bed 54 m² Floor 4 exterior with lift 
356,"280,000€","Flat / Apartment in calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 94 m² Floor 2 exterior with lift 
357,"699,000€","Penthouse in calle del Rosselló, La Nova Esquerra de l'Eixample, Barcelona",4 bed 130 m² Floor 6 exterior with lift 
358,"415,000€","Flat / Apartment in calle d'Entença, La Nova Esquerra de l'Eixample, Barcelona",4 bed 112 m² Floor 3 exterior with lift 
359,"295,000€","Flat / Apartment in AV/MARE DE DEU DE MONTSERRAT, El Congrés i els Indians, Barcelona",3 bed 104 m² Floor 1 exterior with lift 
360,"570,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 87 m² Floor 1 exterior with lift 
361,"850,000€","Flat / Apartment in Canuda, El Gòtic, Barcelona",4 bed 212 m² Floor 2 exterior with lift 
362,"460,000€","Flat / Apartment in calle d'Agramunt, El Putxet i el Farró, Barcelona",5 bed 154 m² Floor 1 exterior without lift 
363,"460,000€","Flat / Apartment in calle d'Agramunt, El Putxet i el Farró, Barcelona",5 bed 154 m² Floor 1 exterior without lift 
364,"1,250,000€","Flat / Apartment in calle dels Cavallers, Pedralbes, Barcelona",4 bed 170 m² Floor 5 exterior with lift 
365,"169,000€","Flat / Apartment in calle de Peronella, Sant Andreu, Barcelona",3 bed 65 m² Floor 1 exterior without lift 
366,"325,000€","Flat / Apartment in calle de la Muntanya, El Camp de l'Arpa del Clot, Barcelona",2 bed 80 m² Ground floor exterior with lift 
367,"790,000€","Flat / Apartment in calle de Mallorca, La Nova Esquerra de l'Eixample, Barcelona",5 bed 250 m² Mezzanine interior with lift 
368,"498,800€","Flat / Apartment in calle d'Aragó, La Dreta de l'Eixample, Barcelona",4 bed 111 m² Floor 3  without lift 
369,"190,000€","Penthouse in avenida de Gaudí, La Sagrada Família, Barcelona",2 bed 35 m² Floor 5 exterior with lift 
370,"120,000€","Studio flat in Carreras Candi, Sants - Badal, Barcelona",93 m² Ground floor exterior without lift 
371,"250,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona",3 bed 90 m² Floor 1 exterior with lift 
372,"750,000€","Flat / Apartment in aragon, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 142 m² Floor 4 exterior with lift 
373,"155,000€","Flat / Apartment in calderon de la barca, El Carmel, Barcelona",3 bed 67 m² Floor 3 interior with lift 
374,"520,000€","Flat / Apartment in avenida de Sarrià, Les Corts, Barcelona",4 bed 146 m² Floor 1 interior with lift 
375,"1,060,000€","Flat / Apartment in Sant Pere, La Dreta de l'Eixample, Barcelona",6 bed 337 m² Floor 2 exterior with lift 
376,"268,000€","Flat / Apartment in rambla del Raval, Barcelona, El Raval, Barcelona",2 bed 98 m² Floor 2 exterior without lift 
377,"149,000€","Flat / Apartment in El Carmel, Barcelona",3 bed 55 m² Ground floor exterior without lift 
378,"390,000€","Terraced house in El Camp de l'Arpa del Clot, Barcelona",1 bed 154 m² 
379,"980,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 215 m² Floor 2  with lift 
380,"670,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",5 bed 141 m² Floor 7 exterior with lift 
381,"545,000€","Flat / Apartment in calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 157 m² Floor 1 exterior with lift 
382,"279,900€","House in calle de Flix, El Bon Pastor, Barcelona",7 bed 200 m² 
383,"598,000€","Flat / Apartment in La Nova Esquerra de l'Eixample, Barcelona",4 bed 132 m² Floor 3 exterior with lift 
384,"350,000€","Flat / Apartment in La Maternitat i Sant Ramon, Barcelona",4 bed 73 m² Floor 9 exterior with lift 
385,"1,385,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 285 m²   with lift 
386,"1,525,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",5 bed 333 m²  exterior with lift 
387,"995,000€","Penthouse in La Sagrada Família, Barcelona",3 bed 168 m²  exterior with lift 
388,"179,000€","Flat / Apartment in els quince, NN, Vilapicina i la Torre Llobeta, Barcelona",3 bed 76 m² Floor 1 exterior with lift 
389,"90,000€","Flat / Apartment in Hostafrancs, Barcelona",1 bed 20 m² Floor 1 interior without lift 
390,"480,000€","Flat / Apartment in calle Gíriti, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 85 m² Floor 2 exterior with lift 
391,"142,500€","Flat / Apartment in calle de Lancaster, El Raval, Barcelona",1 bed 54 m² Floor 3 exterior without lift 
392,"1,090,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",5 bed 213 m²  exterior with lift 
393,"280,000€","Penthouse in El Raval, Barcelona",2 bed 70 m² Floor 5 interior with lift 
394,"250,000€","Penthouse in El Raval, Barcelona",1 bed 61 m² Floor 5 exterior with lift 
395,"570,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 76 m² Floor 1 exterior with lift 
396,"1,150,000€","Flat / Apartment in Pedralbes, Barcelona",4 bed 178 m² Floor 6 exterior with lift 
397,"870,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",5 bed 133 m²  exterior with lift 
398,"350,000€","Flat / Apartment in Sant Antoni, Sant Antoni, Barcelona",4 bed 89 m² Floor 1 exterior with lift 
399,"390,000€","Flat / Apartment in calle Mallorca, La Sagrada Família, Barcelona",4 bed 124 m² Floor 1 exterior with lift 
400,"390,000€","Flat / Apartment in calle Mallorca, La Sagrada Família, Barcelona",4 bed 124 m² Floor 1 exterior with lift 
401,"1,390,000€","Penthouse in calle de Ganduxer, Sant Gervasi - Galvany, Barcelona",5 bed 185 m² Floor 5 exterior with lift 
402,"205,000€","Flat / Apartment in calle de Fontova, El Camp de l'Arpa del Clot, Barcelona",3 bed 67 m² Floor 3 exterior with lift 
403,"270,000€","Flat / Apartment in calle de la Poesia, Sant Genís Dels Agudells - Montbau, Barcelona",4 bed 123 m² Floor 1 exterior with lift 
404,"1,195,000€","Flat / Apartment in avenida Diagonal, La Dreta de l'Eixample, Barcelona",4 bed 210 m² Floor 3 exterior with lift 
405,"530,000€","Flat / Apartment in Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",5 bed 157 m² Floor 4  with lift 
406,"470,000€","Flat / Apartment in calle del Consell de Cent, L'Antiga Esquerra de l'Eixample, Barcelona",5 bed 136 m² Floor 6 exterior with lift 
407,"469,000€","Penthouse in sicilia, 182, El Fort Pienc, Barcelona",3 bed 110 m² Floor 8 exterior with lift 
408,"205,000€","Flat / Apartment in fontova y mallorca, NN, El Camp de l'Arpa del Clot, Barcelona",3 bed 67 m² Floor 3 exterior with lift 
409,"186,000€","Flat / Apartment in avenida Meridiana, Sant Andreu, Barcelona",3 bed 64 m² Floor 3  with lift 
410,"224,000€","Duplex in calle de la Mineria, La Marina del Port, Barcelona",3 bed 77 m² Floor 5 exterior with lift 
411,"240,000€","Flat / Apartment in avenida Diagonal, El Poblenou, Barcelona",2 bed 57 m² Floor 1  with lift 
412,"545,000€","Flat / Apartment in Gran Via de Carles III, La Maternitat i Sant Ramon, Barcelona",4 bed 127 m² Floor 3  with lift 
413,"265,000€","Flat / Apartment in Aldana, Sant Antoni, Barcelona",3 bed 81 m² Floor 2 exterior with lift 
414,"96,000€","Flat / Apartment in calle d'En Sant Climent, El Raval, Barcelona",2 bed 40 m² Floor 1 exterior without lift 
415,"165,000€","Flat / Apartment in paseo de Fabra i Puig, Vilapicina i la Torre Llobeta, Barcelona",3 bed 58 m² Mezzanine  with lift 
416,"200,000€","Flat / Apartment in calle Joaquín Costa, El Raval, Barcelona",2 bed 50 m² Floor 5 exterior with lift 
417,"2,100,000€","Flat / Apartment in avenida Diagonal, 497, Les Corts, Barcelona",8 bed 447 m² Floor 3 exterior with lift 
418,"299,000€","Flat / Apartment in calle de Mallorca, El Camp de l'Arpa del Clot, Barcelona",3 bed 69 m² Floor 1 exterior with lift 
419,"520,000€","Penthouse in Graus, Sarrià, Barcelona",4 bed 91 m² Floor 4 exterior with lift 
420,"279,000€","Flat / Apartment in calle de Biscaia, Navas, Barcelona",3 bed 74 m² Floor 6 exterior with lift 
421,"325,000€","Flat / Apartment in calle d'en Tantarantana, Sant Pere - Santa Caterina i la Ribera, Barcelona",4 bed 94 m² Floor 1 exterior without lift 
422,"470,000€","Penthouse in calle de València, La Sagrada Família, Barcelona",3 bed 85 m² Floor 7 exterior with lift 
423,"505,000€","Flat / Apartment in calle d'Aragó, 361, La Dreta de l'Eixample, Barcelona",5 bed 157 m² Floor 1 exterior with lift 
424,"695,000€","Flat / Apartment in calle d'Aribau, Sant Gervasi - Galvany, Barcelona",4 bed 135 m² Floor 6 exterior with lift 
425,"330,000€","Flat / Apartment in calle de Provença, La Sagrada Família, Barcelona",3 bed 79 m² Floor 3 exterior with lift 
426,"300,000€","Flat / Apartment in calle de Ausias March, El Fort Pienc, Barcelona",3 bed 65 m² Floor 6 exterior with lift 
427,"900,000€","Flat / Apartment in calle d'Enric Granados, 153, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 133 m² Floor 4 exterior with lift 
428,"325,000€","Flat / Apartment in calle d'en Tantarantana, Sant Pere - Santa Caterina i la Ribera, Barcelona",4 bed 94 m² Floor 2 exterior without lift 
429,"499,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",5 bed 160 m² Floor 7 exterior with lift 
430,"365,000€","Flat / Apartment in pasaje Foraste, El Putxet i el Farró, Barcelona",3 bed 121 m² Floor 1 exterior with lift 
431,"545,000€","Flat / Apartment in Gran Via de Carles III, La Maternitat i Sant Ramon, Barcelona",4 bed 127 m² Floor 3  with lift 
432,"1,500,000€","Flat / Apartment in avenida Diagonal, Les Corts, Barcelona",6 bed 300 m² Floor 1 exterior with lift 
433,"899,000€","Flat / Apartment in calle de la Diputació, 270, La Dreta de l'Eixample, Barcelona",6 bed 216 m² Floor 1 exterior with lift 
434,"199,900€","Flat / Apartment in paseo de Torras i Bages, Sant Andreu, Barcelona",3 bed 64 m² Floor 7 exterior with lift 
435,"390,000€","Flat / Apartment in calle de Calàbria, La Nova Esquerra de l'Eixample, Barcelona",3 bed 112 m² Floor 5 exterior with lift 
436,"550,000€","Flat / Apartment in avenida de Josep Tarradellas, La Nova Esquerra de l'Eixample, Barcelona",7 bed 155 m² Floor 4 exterior with lift 
